Customer Number,Campaign Period Sales ,Historical Sales Volume ,Date of First Purchase,Number of Prior Year Transactions,Do Not Direct Mail Solicit,Do Not Email,Do Not Telemarket,Repurchase Method,Last Transaction Channel,Desk,Executive Chair,Standard Chair,Monitor,Printer,Computer,Insurance,Toner,Office Supplies,Number of Employees,Language
16120571, $-   ,"$189,073.37 ",2008-06-12,9,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16129832, $-   ,"$1,018,521.00 ",2000-10-10,9,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
16130517,$219.56 ,"$28,542.97 ",1994-02-01,10,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,01-May,English
16134857,$796.71 ,"$936,929.00 ",1993-02-15,8,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N,51-100,English
16135976, $-   ,"$100,555.29 ",1985-05-01,17,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,01-May,Hebrew
16136310, $-   ,"$490,152.00 ",1992-09-15,20,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16141234, $-   ,"$702,620.80 ",2004-11-06,21,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16148114, $-   ,"$169,167.43 ",1977-04-15,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,N,N,06-Oct,
16158122, $-   ,"$229,800.00 ",1991-08-01,1,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
16158819,$145.43 ,"$46,537.14 ",1977-11-15,20,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16165334, $-   ,"$220,731.16 ",2008-12-09,13,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,Y,06-Oct,English
16168195, $-   ,"$77,193.48 ",2009-03-31,21,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,01-May,English
16169077, $-   ,"$306,028.80 ",1996-08-01,21,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,Italian
16169296, $-   ,"$395,568.00 ",1988-12-25,21,FALSE,TRUE,FALSE,NOTICE,WEB,N,N,N,N,N,N,Y,N,Y,06-Oct,English
16169319, $-   ,"$580,227.43 ",2005-01-20,15,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16169332, $-   ,"$208,598.88 ",2011-01-20,7,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),N,N,N,N,N,N,N,N,Y,01-May,English
16173975, $-   ,"$545,688.00 ",2013-08-12,15,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,N,06-Oct,English
16177347, $-   ,"$22,385.00 ",1996-12-15,1,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
16188665, $-   ,"$521,887.36 ",1996-06-01,8,FALSE,FALSE,FALSE,NOTICE,MAIL,Y,N,N,N,N,N,N,N,Y,Nov-50,Portuguese
16193912, $-   ,"$142,129.43 ",1981-09-15,15,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16196940, $-   ,"$108,848.57 ",2008-06-25,17,FALSE,FALSE,FALSE,NOTICE,PHONE,N,N,N,N,N,N,N,N,Y,06-Oct,English
16197325,$164.44 ,"$243,203.94 ",1993-02-15,17,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16198652,$158.82 ,"$43,198.78 ",1977-01-01,16,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,N,Y,06-Oct,English
16199102,$404.17 ,"$703,250.00 ",1979-09-01,20,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,51-100,English
16201342, $-   ,"$164,892.00 ",1986-05-01,15,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,Y,06-Oct,English
16201569, $-   ,"$596,068.67 ",1992-05-01,14,TRUE,TRUE,TRUE,NOTICE,MAIL,N,Y,N,N,N,N,N,N,N, ,
16207650, $-   ,"$287,320.00 ",1997-03-15,11,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
16207651, $-   ,"$1,131,090.47 ",1984-07-15,17,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,51-100,English
16208111,$241.55 ,"$223,194.40 ",1993-08-15,22,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,English
16209369,"$2,719.08 ","$424,176.48 ",1982-07-01,4,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,Y,N,N,N,N,N,N,N, ,
16210549, $-   ,"$2,505,438.00 ",2000-01-05,15,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,500+,English
16214491, $-   ,"$362,295.26 ",1997-07-01,23,FALSE,FALSE,FALSE,NOTICE,MAIL,N,Y,N,N,N,N,N,N,Y,01-May,English
16215834, $-   ,"$595,498.00 ",1989-12-01,3,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
16222270, $-   ,"$161,873.92 ",1995-12-15,16,FALSE,FALSE,FALSE,AUTO RENEW,MAIL,N,N,N,N,N,N,N,N,Y,51-100,English
16223911, $-   ,"$751,252.32 ",2006-07-26,14,FALSE,TRUE,FALSE,AUTO RENEW,MAIL,N,N,N,N,N,N,N,N,Y,Nov-50,English
16224494, $-   ,"$760,501.44 ",2008-12-15,18,FALSE,FALSE,FALSE,NOTICE,MAIL,N,Y,N,N,N,N,N,N,Y,51-100,English
16226844,$269.47 ,"$418,751.20 ",1993-08-01,21,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,Y,N,Y,01-May,
16232329,$300.88 ,"$304,492.49 ",1972-11-01,22,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,Italian
16236178,$448.80 ,"$282,744.00 ",1993-04-15,18,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,Y,Y,Nov-50,English
16236347, $-   ,"$499,418.67 ",1991-03-01,10,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,Nov-50,English
16238175, $-   ,"$1,710,192.00 ",1992-10-01,18,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,N,Y,101-500,English
16240405, $-   ,"$321,462.40 ",2008-03-01,24,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,Nov-50,English
16245115, $-   ,"$769,805.40 ",1990-07-15,23,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,English
16246920, $-   ,"$1,426,009.20 ",1995-02-15,21,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,N,Y,51-100,English
16247954, $-   ,"$303,253.33 ",1997-07-01,16,FALSE,TRUE,FALSE,NOTICE,PHONE,Y,N,N,N,N,N,N,N,Y,51-100,English
16248218, $-   ,"$500,432.85 ",1992-09-15,18,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,English
16248639, $-   ,"$39,533.76 ",1984-11-15,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,Y,N,N,N,N,N,N,Y,01-May,English
16248702, $-   ,"$244,235.58 ",2004-06-07,16,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,English
16249444, $-   ,"$108,697.68 ",1987-03-01,21,FALSE,FALSE,FALSE,AUTO RENEW,BRANCH (PHONE),N,Y,Y,N,N,N,N,N,Y,06-Oct,English
16250950, $-   ,"$529,772.70 ",1989-11-01,17,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,51-100,English
16251496, $-   ,"$341,254.40 ",1998-07-03,15,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,Nov-50,English
16252647,"$3,394.73 ","$1,385,051.20 ",1982-07-01,3,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
16257926, $-   ,"$194,614.97 ",1988-12-01,19,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16258003,$149.71 ,"$193,430.86 ",1976-02-15,19,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,
16261286, $-   ,"$712,545.60 ",1992-09-01,19,FALSE,FALSE,FALSE,NOTICE,PHONE,N,N,N,N,N,N,N,N,Y,Nov-50,English
16263304, $-   ,"$185,209.80 ",1989-12-01,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,51-100,English
16264295,"$1,670.83 ","$1,403,500.00 ",2011-12-28,10,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,English
16264760, $-   ,"$74,980.00 ",2005-01-07,23,TRUE,TRUE,TRUE,NOTICE,,N,N,N,N,N,N,N,N,Y,01-May,English
16264815, $-   ,"$131,696.64 ",2010-06-28,24,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,Nov-50,
16264816, $-   ,"$1,465,755.20 ",1991-04-01,3,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,500+,English
16265288,$417.40 ,"$972,968.72 ",1973-05-15,21,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,Y,N,N,N,N,N,Y,Y,51-100,English
16267039, $-   ,"$765,030.93 ",1995-03-01,14,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,101-500,English
16267586,$168.59 ,"$348,982.29 ",1992-11-01,15,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16269134, $-   ,"$1,558,915.80 ",1973-08-01,18,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,101-500,English
16271197,$350.77 ,"$606,138.62 ",1994-01-15,16,FALSE,FALSE,FALSE,AUTO RENEW,WEB,N,N,N,N,N,N,N,N,Y,01-May,English
16272219, $-   ,"$807,277.79 ",1996-04-15,19,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16277754, $-   ,"$145,090.63 ",1972-04-15,11,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16281507, $-   ,"$416,722.74 ",1990-04-15,22,FALSE,FALSE,FALSE,NOTICE,PHONE,N,N,N,N,N,N,Y,N,Y,06-Oct,English
16281735, $-   ,"$139,327.47 ",1996-06-01,4,FALSE,FALSE,FALSE,NOTICE,,N,N,N,N,N,N,N,N,Y,Nov-50,English
16282255,$438.13 ,"$258,498.67 ",1982-07-01,10,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,51-100,English
16283175, $-   ,"$46,600.97 ",1991-10-15,9,TRUE,FALSE,TRUE,NOTICE,WEB,Y,N,N,N,N,N,N,N,Y,06-Oct,English
16289084, $-   ,"$234,742.67 ",2001-11-29,20,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16291535, $-   ,"$78,269.71 ",1996-06-01,24,TRUE,TRUE,TRUE,NOTICE,AUTO RENEW,N,N,N,N,N,N,N,N,N,06-Oct,English
16293521, $-   ,"$625,840.00 ",1996-02-01,15,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,Nov-50,English
16294579, $-   ,"$335,200.53 ",2003-08-14,19,FALSE,FALSE,FALSE,NOTICE,MAIL,Y,N,N,N,N,N,N,N,Y,Nov-50,English
16296357, $-   ,"$212,879.52 ",1990-10-15,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,Y,Nov-50,
16305211, $-   ,"$1,675,296.00 ",2014-01-16,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
16307345,$561.25 ,"$581,455.00 ",1994-12-01,7,FALSE,FALSE,FALSE,NOTICE,MAIL,N,Y,N,N,N,N,N,N,N,51-100,English
16308506,$545.65 ,"$67,661.01 ",1992-08-01,4,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,Nov-50,English
16312710, $-   ,"$144,612.80 ",1990-08-01,20,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16314025, $-   ,"$1,023,266.16 ",1981-01-01,23,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,N,Y,N,N,N,N,N,N,Y,06-Oct,English
16314505, $-   ,"$270,693.13 ",1984-05-15,23,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,Y,06-Oct,English
16315838, $-   ,"$242,293.65 ",1984-07-01,1,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,Y,N,Y, ,
16316430, $-   ,"$781,719.47 ",1988-10-15,2,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
16317144, $-   ,"$987,480.34 ",2006-01-18,15,FALSE,FALSE,FALSE,NOTICE,MAIL,N,Y,N,N,N,N,N,N,Y,06-Oct,English
16317577,$280.44 ,"$185,930.46 ",1993-02-01,17,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,Y,Y,06-Oct,English
16321944, $-   ,"$993,888.00 ",1991-09-01,3,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
16323386,$617.73 ,"$163,081.60 ",1993-09-01,12,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,Y,Nov-50,English
16323919, $-   ,"$2,429,531.52 ",1995-10-01,24,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,Y,N,N,N,N,N,N,Y,51-100,English
16325593, $-   ,"$125,426.93 ",1996-09-01,1,TRUE,FALSE,TRUE,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,N, ,
16326024, $-   ,"$45,842.29 ",1995-02-15,2,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16326514, $-   ,"$462,462.00 ",2017-07-28,21,TRUE,TRUE,TRUE,AUTO RENEW,PHONE,N,N,N,N,N,N,N,N,Y,51-100,Italian
16327435, $-   ,"$17,594.72 ",1998-02-15,6,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,Nov-50,English
16330480, $-   ,"$355,675.32 ",2009-01-07,6,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,Y,N,N,N,N,Y,101-500,English
16334228, $-   ,"$306,833.49 ",1985-01-15,18,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16337858, $-   ,"$816,470.17 ",1990-02-01,19,FALSE,FALSE,FALSE,NOTICE,MAIL,Y,N,N,N,N,N,N,N,Y,06-Oct,English
16339194, $-   ,"$134,987.58 ",1997-12-25,16,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16340621, $-   ,"$39,300.00 ",1991-03-01,2,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
16345941, $-   ,"$349,682.00 ",1989-04-15,4,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
16354623,$339.33 ,"$912,128.00 ",1965-01-15,24,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16356037, $-   ,"$912,777.60 ",1991-07-15,20,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,Nov-50,English
16357248, $-   ,"$519,867.00 ",1997-06-15,3,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
16358197,$163.28 ,"$39,186.29 ",1973-05-15,10,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16359760, $-   ,"$36,098.35 ",1996-05-01,4,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,
16363906,"$4,240.67 ","$4,138,890.67 ",1979-05-15,8,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,
16365341,$239.14 ,"$439,066.29 ",1965-01-15,17,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16370851,$414.27 ,"$581,630.40 ",1972-11-01,18,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,51-100,English
16372419, $-   ,"$405,985.80 ",1990-03-01,15,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16373149, $-   ,"$112,283.60 ",1988-03-01,22,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,English
16376482, $-   ,"$482,360.67 ",2005-02-22,1,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
16376675, $-   ,"$118,859.66 ",1986-03-15,18,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16377041,$573.73 ,"$227,198.40 ",1977-04-15,22,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,Y,N,Y,101-500,English
16383461, $-   ,"$531,486.13 ",2015-02-06,19,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,English
16383487, $-   ,"$262,006.10 ",1992-01-01,10,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16384839,$216.13 ,"$53,600.07 ",1993-01-15,8,FALSE,FALSE,FALSE,AUTO RENEW,WEB,N,N,N,N,N,N,N,N,Y,01-May,English
16384915, $-   ,"$148,507.54 ",1986-07-15,5,FALSE,FALSE,FALSE,AUTO RENEW,WEB,N,N,N,N,N,N,N,N,Y,06-Oct,
16386081,$121.04 ,"$274,518.72 ",1977-01-15,21,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16386674, $-   ,"$135,497.14 ",1997-07-15,15,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,English
16387542, $-   ,"$298,842.51 ",2007-07-20,24,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16389066,$256.35 ,"$95,104.05 ",1976-04-15,7,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,Y,N,N,N,N,N,N,Y,06-Oct,English
16389076,$259.37 ,"$116,717.14 ",2015-01-29,18,FALSE,FALSE,FALSE,NOTICE,PHONE,N,N,N,N,N,N,N,N,Y,06-Oct,English
16389417,$542.93 ,"$212,285.44 ",2016-05-03,17,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,English
16398918, $-   ,"$936,491.52 ",1989-02-01,21,FALSE,FALSE,FALSE,NOTICE,,N,Y,N,N,N,N,N,N,Y,06-Oct,English
16399548, $-   ,"$991,674.03 ",1998-07-20,21,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,Y,Y,N,N,Y,N,Y,N,Y,01-May,English
16400988, $-   ,"$799,000.80 ",2017-08-18,1,FALSE,FALSE,FALSE,AUTO RENEW,MAIL,Y,N,N,N,N,N,N,N,N, ,
16405031, $-   ,"$553,765.33 ",1990-06-01,20,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,N,Y,51-100,English
16413295,"$1,601.68 ","$3,203,360.00 ",1993-02-15,20,FALSE,FALSE,FALSE,NOTICE,WEB,N,Y,N,N,N,N,N,N,Y,101-500,English
16414141, $-   ,"$130,875.98 ",1988-07-01,13,FALSE,FALSE,FALSE,NOTICE,MAIL,N,Y,N,N,N,N,N,N,Y,06-Oct,English
16415055, $-   ,"$182,090.40 ",2003-01-13,3,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y, ,
16417355,$361.87 ,"$635,082.69 ",2015-08-27,15,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,English
16418221,$377.63 ,"$453,160.00 ",1977-03-01,25,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N,Nov-50,
16419095, $-   ,"$453,717.33 ",1995-01-01,13,TRUE,TRUE,TRUE,NOTICE,WEB,N,N,N,N,N,N,Y,N,Y,06-Oct,English
16419537, $-   ,"$14,332.50 ",1984-07-01,1,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,Y,N,Y,N,N,N,N, ,
16425318, $-   ,"$307,299.62 ",1988-09-15,19,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,01-May,English
16425599, $-   ,"$1,810,826.67 ",1992-11-15,25,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,Nov-50,English
16427728,$250.15 ,"$751,190.44 ",1979-08-15,21,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16428156, $-   ,"$162,633.33 ",2006-03-20,10,FALSE,TRUE,FALSE,NOTICE,PHONE,N,N,N,N,N,N,N,N,Y,01-May,English
16429722,$239.22 ,"$641,595.70 ",1964-08-01,18,FALSE,FALSE,FALSE,NOTICE,,N,Y,N,N,N,N,N,N,Y,06-Oct,English
16432369, $-   ,"$162,291.09 ",1996-02-15,9,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16434510,$277.53 ,"$54,951.60 ",1979-11-01,3,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,Y,01-May,English
16435950, $-   ,"$104,917.12 ",1992-02-01,21,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16438546, $-   ,"$99,890.06 ",1983-09-01,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16438761,$387.63 ,"$209,318.40 ",1994-02-15,20,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,Nov-50,English
16442429, $-   ,"$883,584.87 ",2016-07-05,19,FALSE,TRUE,FALSE,AUTO RENEW,PHONE,N,N,N,N,N,N,N,N,Y,06-Oct,English
16444413, $-   ,"$137,976.00 ",1989-04-01,18,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16445676, $-   ,"$166,943.40 ",1991-03-01,17,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16447116,"$4,761.90 ","$1,209,522.60 ",1994-10-15,2,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
16448884, $-   ,"$225,177.06 ",1989-12-01,19,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,Nov-50,English
16450803,$348.55 ,"$300,100.32 ",1993-01-01,21,FALSE,FALSE,FALSE,AUTO RENEW,WEB,N,N,N,N,N,N,N,N,Y,06-Oct,English
16454516, $-   ,"$429,374.40 ",2003-08-15,2,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N,101-500,English
16457195, $-   ,"$353,064.15 ",1988-10-01,13,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,
16458134, $-   ,"$111,208.04 ",1997-07-01,5,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N,06-Oct,English
16458210, $-   ,"$376,247.04 ",2010-12-27,24,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16459244,$239.61 ,"$110,701.36 ",2016-03-09,14,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16460077, $-   ,"$345,565.65 ",2009-12-07,14,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,06-Oct,English
16460328,"$2,814.83 ","$1,193,489.33 ",1994-02-15,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,Y,N,N,N,N, ,
16464340,"$4,697.62 ","$2,536,712.64 ",1963-09-15,24,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,N,Y,Y,Y,Y,Y,Y,Y,Y, ,
16467281,$151.08 ,"$442,362.24 ",1975-03-15,24,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,Y,06-Oct,English
16468789, $-   ,"$717,418.80 ",2009-02-13,14,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),Y,N,N,N,N,N,Y,N,Y,51-100,English
16469284, $-   ,"$544,934.69 ",2015-01-23,26,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,Y,51-100,English
16470637, $-   ,"$201,522.08 ",1996-12-25,17,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,01-May,English
16471576, $-   ,"$110,566.56 ",2008-02-25,18,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,01-May,English
16471598, $-   ,"$666,056.16 ",1987-06-01,21,FALSE,FALSE,FALSE,NOTICE,MAIL,N,Y,N,N,N,N,N,Y,Y,101-500,English
16478784, $-   ,"$185,811.81 ",1992-10-01,16,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,06-Oct,English
16479267,"$1,455.35 ","$81,499.60 ",1962-09-15,23,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
16480008, $-   ,"$285,554.67 ",1996-04-15,25,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,Nov-50,English
16480132,$336.83 ,"$85,892.50 ",2013-03-30,15,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,51-100,English
